"X","dia","min","max"
13805,"2009-11-09",9.5,20.3
13806,"2009-11-10",7,20.5
13807,"2009-11-11",7,21.9
13808,"2009-11-12",7.5,24
13809,"2009-11-13",7.2,25.2
13810,"2009-11-14",8.3,24.5
13811,"2009-11-15",8,24.6
13812,"2009-11-16",11,29.5
13813,"2009-11-17",10.7,24.4
13814,"2009-11-18",14,26
13815,"2009-11-19",9.9,21.3
13816,"2009-11-20",8.8,21.8
13817,"2009-11-21",8,24.2
13818,"2009-11-22",10.2,20.5
13819,"2009-11-23",5.8,21.7
13820,"2009-11-24",3.3,22.6
13821,"2009-11-25",6.2,20.3
13822,"2009-11-26",11.8,18
13823,"2009-11-27",5.5,17
13824,"2009-11-28",6.4,18.2
13825,"2009-11-29",8.2,16.2
13826,"2009-11-30",5.6,16
13827,"2009-12-01",3,16
13828,"2009-12-02",11.7,17.8
13829,"2009-12-03",7.7,17.8
13830,"2009-12-04",4.1,16
13831,"2009-12-05",3.3,15.2
13832,"2009-12-06",2.9,17
13833,"2009-12-07",6.4,17
13834,"2009-12-08",9.9,18.5
13835,"2009-12-09",6.5,18.2
13836,"2009-12-10",5.2,18.8
13837,"2009-12-11",4,19.4
13838,"2009-12-12",2.1,17.1
13839,"2009-12-13",5,17.7
13840,"2009-12-14",-0.4,11.5
13841,"2009-12-15",-3,10.6
13842,"2009-12-16",4.3,15.2
13843,"2009-12-17",9.7,17.6
13844,"2009-12-18",8.5,19
13845,"2009-12-19",2.6,16
13846,"2009-12-20",0.6,13.6
13847,"2009-12-21",12.5,16.7
13848,"2009-12-22",13.2,17.2
13849,"2009-12-23",13,19.4
13850,"2009-12-24",14,19.3
13851,"2009-12-25",12.1,16.2
13852,"2009-12-26",8.4,17
13853,"2009-12-27",4.3,15.5
13854,"2009-12-28",8.5,17.6
13855,"2009-12-29",16.1,19.2
13856,"2009-12-30",11.9,18.8
13857,"2009-12-31",10.6,16.2
13858,"2010-01-01",8.8,16.5
13859,"2010-01-02",6,15.2
13860,"2010-01-03",6.5,16.9
13861,"2010-01-04",11.8,17.3
13862,"2010-01-05",10,14.6
13863,"2010-01-06",7,13.5
13864,"2010-01-07",5.7,13.1
13865,"2010-01-08",1.7,8.6
13866,"2010-01-09",-0.5,9.3
13867,"2010-01-10",0.5,10.2
13868,"2010-01-11",3.6,15.5
13869,"2010-01-12",10.7,16.2
13870,"2010-01-13",10,17.2
13871,"2010-01-14",11,16.7
13872,"2010-01-15",7.1,14.5
13873,"2010-01-16",6.4,16.6
13874,"2010-01-17",7.4,17
13875,"2010-01-18",6,18.7
13876,"2010-01-19",12.6,18.2
13877,"2010-01-20",7.6,15.5
13878,"2010-01-21",8,13.3
13879,"2010-01-22",6.4,15.2
13880,"2010-01-23",7.5,15.3
13881,"2010-01-24",8.8,14.5
13882,"2010-01-25",7.2,15.7
13883,"2010-01-26",8,14
13884,"2010-01-27",5.7,10.6
13885,"2010-01-28",3.5,13.8
13886,"2010-01-29",0.7,13.6
13887,"2010-01-30",4.1,13.6
13888,"2010-01-31",2.4,13.4
13889,"2010-02-01",2.2,16
13890,"2010-02-02",4.3,18.7
13891,"2010-02-03",4.4,16.7
13892,"2010-02-04",10,17
13893,"2010-02-05",9.6,18
13894,"2010-02-06",6.4,17
13895,"2010-02-07",7.2,16.9
13896,"2010-02-08",10.6,18.4
13897,"2010-02-09",8.8,15.8
13898,"2010-02-10",8.3,14.3
13899,"2010-02-11",7.4,15.2
13900,"2010-02-12",4.7,8
13901,"2010-02-13",4.5,9
13902,"2010-02-14",1.7,11.4
13903,"2010-02-15",9.5,15.8
13904,"2010-02-16",9.4,17.1
13905,"2010-02-17",8.8,15.7
13906,"2010-02-18",7.5,15
13907,"2010-02-19",6.9,15.8
13908,"2010-02-20",3.3,14.9
13909,"2010-02-21",10.7,18.5
13910,"2010-02-22",14.5,18.5
13911,"2010-02-23",13.4,18.6
13912,"2010-02-24",12.5,19.2
13913,"2010-02-25",12.5,17.2
13914,"2010-02-26",13.6,16.4
13915,"2010-02-27",12.2,24
13916,"2010-02-28",10.2,17.2
13917,"2010-03-01",6.5,16.9
13918,"2010-03-02",8.6,17.8
13919,"2010-03-03",10.8,16.5
13920,"2010-03-04",11.8,17.7
13921,"2010-03-05",10.8,17.5
13922,"2010-03-06",11.8,15
13923,"2010-03-07",11.3,17.4
13924,"2010-03-08",7.6,14.6
13925,"2010-03-09",3.6,13
13926,"2010-03-10",2,14.8
13927,"2010-03-11",5.5,15.7
13928,"2010-03-12",6.4,17
13929,"2010-03-13",3.5,15
13930,"2010-03-14",3.2,15.7
13931,"2010-03-15",4.6,17.5
13932,"2010-03-16",7.4,21.7
13933,"2010-03-17",5.5,22.5
13934,"2010-03-18",12,23.9
13935,"2010-03-19",14.5,27
13936,"2010-03-20",14.6,20
13937,"2010-03-21",14.2,22
13938,"2010-03-22",10,22.7
13939,"2010-03-23",12,23.7
13940,"2010-03-24",10.4,21.5
13941,"2010-03-25",11.8,18.8
13942,"2010-03-26",8.2,18.5
13943,"2010-03-27",6.8,20
13944,"2010-03-28",8.6,23.8
13945,"2010-03-29",12.3,17.3
13946,"2010-03-30",9.3,18.2
13947,"2010-03-31",5.7,17.9
13948,"2010-04-01",5.1,19.1
13949,"2010-04-02",5.4,20.1
13950,"2010-04-03",7.4,21
13951,"2010-04-04",4.6,20.3
13952,"2010-04-05",12.2,22.5
13953,"2010-04-06",6.6,22.3
13954,"2010-04-07",9.8,24
13955,"2010-04-08",12,23.2
13956,"2010-04-09",10.8,23.8
13957,"2010-04-10",11.9,22.4
13958,"2010-04-11",11.5,24
13959,"2010-04-12",10.6,20.7
13960,"2010-04-13",11.1,22
13961,"2010-04-14",12.1,24.4
13962,"2010-04-15",14.2,23.4
13963,"2010-04-16",13,23
13964,"2010-04-17",11.2,22
13965,"2010-04-18",12.2,19.8
13966,"2010-04-19",11,22.5
13967,"2010-04-20",15,26.8
13968,"2010-04-21",13.7,24
13969,"2010-04-22",12,21.2
13970,"2010-04-23",14.9,23.2
13971,"2010-04-24",12.5,24.9
13972,"2010-04-25",17.7,28
13973,"2010-04-26",13.3,29
13974,"2010-04-27",15.7,32.6
13975,"2010-04-28",11.5,32.9
13976,"2010-04-29",14.7,29.7
13977,"2010-04-30",13.1,28.2
13978,"2010-05-01",12.5,26.4
13979,"2010-05-02",14.1,25.5
13980,"2010-05-03",13,23.9
13981,"2010-05-04",10.5,20.3
13982,"2010-05-05",4.7,22.2
13983,"2010-05-06",9.2,23.3
13984,"2010-05-07",10.4,21
13985,"2010-05-08",10.5,22.5
13986,"2010-05-09",13.9,23
13987,"2010-05-10",13.9,23.1
13988,"2010-05-11",8.3,21.4
13989,"2010-05-12",11,20.8
13990,"2010-05-13",8.6,20.5
13991,"2010-05-14",6.6,21.7
13992,"2010-05-15",11.3,23
13993,"2010-05-16",9.6,26
13994,"2010-05-17",10,29.4
13995,"2010-05-18",13.8,30.8
13996,"2010-05-19",11.8,33.7
13997,"2010-05-20",13.5,32
13998,"2010-05-21",16,32.5
13999,"2010-05-22",15,32.5
14000,"2010-05-23",12.8,30.8
14001,"2010-05-24",13.2,27
14002,"2010-05-25",14.5,26.4
14003,"2010-05-26",13,29
14004,"2010-05-27",14,26.5
14005,"2010-05-28",13,26
14006,"2010-05-29",14.4,29
14007,"2010-05-30",14.2,33.6
14008,"2010-05-31",16.5,37
14009,"2010-06-01",17.8,38.4
14010,"2010-06-02",18,34
14011,"2010-06-03",19.6,31.5
14012,"2010-06-04",16.6,34.4
14013,"2010-06-05",18.6,35
14014,"2010-06-06",17.5,30.2
14015,"2010-06-07",14.8,31.2
14016,"2010-06-08",16.9,28.3
14017,"2010-06-09",16.4,19.4
14018,"2010-06-10",12.8,23.4
14019,"2010-06-11",12.5,23.5
14020,"2010-06-12",16.6,24.7
14021,"2010-06-13",14.6,24
14022,"2010-06-14",15.2,28.3
14023,"2010-06-15",16.8,26.5
14024,"2010-06-16",15.5,29.3
14025,"2010-06-17",15,30.8
14026,"2010-06-18",15.2,26.7
14027,"2010-06-19",14.4,24.8
14028,"2010-06-20",15.1,26.5
14029,"2010-06-21",14.5,28.5
14030,"2010-06-22",15.1,33.2
14031,"2010-06-23",17,35.8
14032,"2010-06-24",18,33.1
14033,"2010-06-25",17.3,28.3
14034,"2010-06-26",15.4,31.5
14035,"2010-06-27",16.9,32
14036,"2010-06-28",17.1,33.5
14037,"2010-06-29",20,35.2
14038,"2010-06-30",20,37.6
14039,"2010-07-01",19.5,38
14040,"2010-07-02",20,36.5
14041,"2010-07-03",21.6,34.5
14042,"2010-07-04",19.7,40.2
14043,"2010-07-05",20.5,40.4
14044,"2010-07-06",21.9,40
14045,"2010-07-07",24.7,39.5
14046,"2010-07-08",20.7,34.5
14047,"2010-07-09",18.5,38.2
14048,"2010-07-10",20.2,39.2
14049,"2010-07-11",20.3,37.5
14050,"2010-07-12",20,37.5
14051,"2010-07-13",17.6,33.7
14052,"2010-07-14",19.8,32.3
14053,"2010-07-15",18,34.4
14054,"2010-07-16",15.8,35.5
14055,"2010-07-17",17.3,40
14056,"2010-07-18",21.5,38.5
14057,"2010-07-19",20.5,37.8
14058,"2010-07-20",20.4,32.9
14059,"2010-07-21",19.6,33
14060,"2010-07-22",19.6,33.5
14061,"2010-07-23",18,36.2
14062,"2010-07-24",21,37.8
14063,"2010-07-25",22.4,39.2
14064,"2010-07-26",22.3,39.5
14065,"2010-07-27",24.6,39.3
14066,"2010-07-28",21.9,40
14067,"2010-07-29",22,35.5
14068,"2010-07-30",20.6,36.3
14069,"2010-07-31",17.4,38.5
14070,"2010-08-01",22,37.6
14071,"2010-08-02",20.1,36.1
14072,"2010-08-03",18.2,37
14073,"2010-08-04",20.6,36.2
14074,"2010-08-05",21,37.2
14075,"2010-08-06",21,39.6
14076,"2010-08-07",23.4,39.5
14077,"2010-08-08",26,37.2
14078,"2010-08-09",25.1,42
14079,"2010-08-10",24,41.4
14080,"2010-08-11",24.5,42
14081,"2010-08-12",22.4,40
14082,"2010-08-13",21,33
14083,"2010-08-14",20.2,36.5
14084,"2010-08-15",22.4,35.4
14085,"2010-08-16",21.4,31.5
14086,"2010-08-17",19.8,28.3
14087,"2010-08-18",19.3,33
14088,"2010-08-19",18.8,33.9
14089,"2010-08-20",20.5,37.4
14090,"2010-08-21",21.8,40.2
14091,"2010-08-22",21.4,37.8
14092,"2010-08-23",21.7,36.5
14093,"2010-08-24",20,36.5
14094,"2010-08-25",20.2,40.8
14095,"2010-08-26",21,42.5
14096,"2010-08-27",22,42.5
14097,"2010-08-28",20.8,39.4
14098,"2010-08-29",19.6,37.2
14099,"2010-08-30",22.5,41.5
14100,"2010-08-31",21.7,36.7
14101,"2010-09-01",21,34.5
14102,"2010-09-02",22,33.7
14103,"2010-09-03",20,37
14104,"2010-09-04",21.2,36.8
14105,"2010-09-05",20.1,37.3
14106,"2010-09-06",17.5,34.4
14107,"2010-09-07",17.9,30
14108,"2010-09-08",16.9,30.2
14109,"2010-09-09",14.4,33
14110,"2010-09-10",15,35.6
14111,"2010-09-11",15.2,34.8
14112,"2010-09-12",18.4,35.7
14113,"2010-09-13",17,36.8
14114,"2010-09-14",17,39
14115,"2010-09-15",21,36.8
14116,"2010-09-16",20.4,32.5
14117,"2010-09-17",18.2,25
14118,"2010-09-18",17.2,29.5
14119,"2010-09-19",15.5,32.1
14120,"2010-09-20",17.4,26.2
14121,"2010-09-21",15.6,29.3
14122,"2010-09-22",16.4,31.3
14123,"2010-09-23",17.6,25.8
14124,"2010-09-24",14.2,28.4
14125,"2010-09-25",17.9,29.8
14126,"2010-09-26",17.2,26.4
14127,"2010-09-27",16.6,26.9
14128,"2010-09-28",15.3,28.7
14129,"2010-09-29",13.4,31
14130,"2010-09-30",13.6,31.2
14131,"2010-10-01",12.6,30
14132,"2010-10-02",11.4,29.7
14133,"2010-10-03",17.4,24.4
14134,"2010-10-04",14.6,23.5
14135,"2010-10-05",11.5,26.4
14136,"2010-10-06",13,28.3
14137,"2010-10-07",15.5,25.5
14138,"2010-10-08",14,29.5
14139,"2010-10-09",16.5,23.2
14140,"2010-10-10",14.4,22.8
14141,"2010-10-11",12.4,23
14142,"2010-10-12",15,23.9
14143,"2010-10-13",14.5,24.4
14144,"2010-10-14",13,24.5
14145,"2010-10-15",15.5,25.9
14146,"2010-10-16",13.2,23.6
14147,"2010-10-17",11.6,24
14148,"2010-10-18",9.9,24
14149,"2010-10-19",7.2,24.3
14150,"2010-10-20",8,24.3
14151,"2010-10-21",9,25.2
14152,"2010-10-22",9,24.1
14153,"2010-10-23",12.8,24.4
14154,"2010-10-24",10.5,25.2
14155,"2010-10-25",11,24.6
14156,"2010-10-26",8,23
14157,"2010-10-27",4.6,25.6
14158,"2010-10-28",8,25.6
14159,"2010-10-29",10.4,26.7
14160,"2010-10-30",10.4,19
14161,"2010-10-31",11.1,20.7
14162,"2010-11-01",8.4,20
14163,"2010-11-02",8,21.8
14164,"2010-11-03",9.4,23.9
14165,"2010-11-04",7.5,27.5
14166,"2010-11-05",13,26
14167,"2010-11-06",11.3,23.5
14168,"2010-11-07",9.5,18.8
14169,"2010-11-08",8.4,16.8
14170,"2010-11-09",9.3,19
14171,"2010-11-10",7.5,19.6
14172,"2010-11-11",5,19
14173,"2010-11-12",6.8,19.8
14174,"2010-11-13",6.4,20.5
14175,"2010-11-14",10.4,19.4
14176,"2010-11-15",4.5,16.5
14177,"2010-11-16",4,16.6
14178,"2010-11-17",3.9,14.4
14179,"2010-11-18",4.2,14.5
14180,"2010-11-19",7.8,17.9
14181,"2010-11-20",8.5,16.9
14182,"2010-11-21",7.8,15.5
14183,"2010-11-22",7,17
14184,"2010-11-23",7.3,14.6
14185,"2010-11-24",12.7,17.5
14186,"2010-11-25",12,18
14187,"2010-11-26",11.4,15.1
14188,"2010-11-27",10.5,12.1
14189,"2010-11-28",3.5,13
14190,"2010-11-29",7.5,8.9
14191,"2010-11-30",6.6,14.7
14192,"2010-12-01",6.9,14.4
14193,"2010-12-02",3.5,14
14194,"2010-12-03",3.5,10.8
14195,"2010-12-04",2.4,15.8
14196,"2010-12-05",7,18
14197,"2010-12-06",14.9,20.4
14198,"2010-12-07",14.5,20.6
14199,"2010-12-08",15,21.5
14200,"2010-12-09",13.5,25.5
14201,"2010-12-10",13.4,25.4
14202,"2010-12-11",9,20.3
14203,"2010-12-12",7.5,15.5
14204,"2010-12-13",10.3,18.5
14205,"2010-12-14",8.4,18.2
14206,"2010-12-15",6,12
14207,"2010-12-16",3.2,9.5
14208,"2010-12-17",0.2,10.3
14209,"2010-12-18",8.3,18.1
14210,"2010-12-19",11,16.8
14211,"2010-12-20",8.3,16.5
14212,"2010-12-21",13.2,19.4
14213,"2010-12-22",11.5,16.5
14214,"2010-12-23",5.8,13.5
14215,"2010-12-24",2.8,11.2
14216,"2010-12-25",7,10
14217,"2010-12-26",4.8,11.3
14218,"2010-12-27",4.2,16
14219,"2010-12-28",8.9,17
14220,"2010-12-29",6,17.5
14221,"2010-12-30",7,18
14222,"2010-12-31",13,17
14223,"2011-01-01",12.4,17.4
14224,"2011-01-02",9.5,16.7
14225,"2011-01-03",6.4,14.4
14226,"2011-01-04",5.4,15.5
14227,"2011-01-05",5.6,18.5
14228,"2011-01-06",9.8,18.4
14229,"2011-01-07",9.5,16.5
14230,"2011-01-08",10.2,19.5
14231,"2011-01-09",8.6,15.5
14232,"2011-01-10",5,15.1
14233,"2011-01-11",7,16
14234,"2011-01-12",7.4,14.9
14235,"2011-01-13",5,18.4
14236,"2011-01-14",5.5,16.7
14237,"2011-01-15",4.7,17.5
14238,"2011-01-16",6.5,16
14239,"2011-01-17",5.6,16
14240,"2011-01-18",3.8,16.2
14241,"2011-01-19",7,16.5
14242,"2011-01-20",4.4,16.7
14243,"2011-01-21",7,15
14244,"2011-01-22",3.5,12
14245,"2011-01-23",7,10.2
14246,"2011-01-24",6.5,15
14247,"2011-01-25",8.4,17.5
14248,"2011-01-26",7.4,15
14249,"2011-01-27",9,13.8
14250,"2011-01-28",9.2,14.3
14251,"2011-01-29",7,14.7
14252,"2011-01-30",1.5,12.4
14253,"2011-01-31",1.5,12.7
14254,"2011-02-01",1,12.5
14255,"2011-02-02",-0.5,12.5
14256,"2011-02-03",-1,15
14257,"2011-02-04",0.7,17.7
14258,"2011-02-05",1,18.8
14259,"2011-02-06",1.1,17.4
14260,"2011-02-07",3,17.5
14261,"2011-02-08",2.5,16.5
14262,"2011-02-09",3.8,17
14263,"2011-02-10",3,18.5
14264,"2011-02-11",3.5,17.5
14265,"2011-02-12",3.5,19.2
14266,"2011-02-13",3.9,17.5
14267,"2011-02-14",4.3,14.8
14268,"2011-02-15",8.7,13.7
14269,"2011-02-16",6.1,12.7
14270,"2011-02-17",7,16
14271,"2011-02-18",4.5,16.9
14272,"2011-02-19",6.5,16.2
14273,"2011-02-20",11,18.6
14274,"2011-02-21",8.5,18.4
14275,"2011-02-22",7.2,18.7
14276,"2011-02-23",6,21.4
14277,"2011-02-24",7.3,22.3
14278,"2011-02-25",7.2,23.2
14279,"2011-02-26",6.5,23.3
14280,"2011-02-27",7.7,18.5
14281,"2011-02-28",3.9,17.6
14282,"2011-03-01",3.2,14.4
14283,"2011-03-02",1.7,14.4
14284,"2011-03-03",0.7,15.7
14285,"2011-03-04",4.3,13.2
14286,"2011-03-05",6,18
14287,"2011-03-06",6.7,18.5
14288,"2011-03-07",4,20.8
14289,"2011-03-08",10.4,14.4
14290,"2011-03-09",8.8,13.3
14291,"2011-03-10",10.5,15.7
14292,"2011-03-11",9.5,16
14293,"2011-03-12",7.4,18
14294,"2011-03-13",8.5,17
14295,"2011-03-14",10,14.8
14296,"2011-03-15",7.1,14.4
14297,"2011-03-16",5,17.6
14298,"2011-03-17",9.8,18.5
14299,"2011-03-18",6.5,22
14300,"2011-03-19",6.4,23.7
14301,"2011-03-20",6,24.1
14302,"2011-03-21",8.4,21.7
14303,"2011-03-22",10.5,19.6
14304,"2011-03-23",9.6,21
14305,"2011-03-24",12.4,25
14306,"2011-03-25",9,23.2
14307,"2011-03-26",11,22
14308,"2011-03-27",9.2,20.5
14309,"2011-03-28",8.2,21.2
14310,"2011-03-29",11.9,21.9
14311,"2011-03-30",8.7,23.3
14312,"2011-03-31",10.6,29.5
14313,"2011-04-01",12.6,30.2
14314,"2011-04-02",13.5,25.9
14315,"2011-04-03",13,17.5
14316,"2011-04-04",11.5,24.5
14317,"2011-04-05",12.9,20.8
14318,"2011-04-06",14.2,29.7
14319,"2011-04-07",11.8,30.1
14320,"2011-04-08",10.5,32
14321,"2011-04-09",11,24.8
14322,"2011-04-10",10.8,27.5
14323,"2011-04-11",12,27.6
14324,"2011-04-12",11.7,25.8
14325,"2011-04-13",12.8,30.6
14326,"2011-04-14",9.8,31.5
14327,"2011-04-15",12.2,28.6
14328,"2011-04-16",13.1,26.9
14329,"2011-04-17",10,26.5
14330,"2011-04-18",11.2,25.3
14331,"2011-04-19",10,22.3
14332,"2011-04-20",14,24.5
14333,"2011-04-21",11,20.7
14334,"2011-04-22",11.8,17.9
14335,"2011-04-23",10.8,19.2
14336,"2011-04-24",10.4,20.1
14337,"2011-04-25",10.4,23.6
14338,"2011-04-26",11,25
14339,"2011-04-27",12.4,28.7
14340,"2011-04-28",10.8,27.2
14341,"2011-04-29",14.5,19
14342,"2011-04-30",11.6,19.1
14343,"2011-05-01",10,20.7
14344,"2011-05-02",13.6,21
14345,"2011-05-03",14.2,22.7
14346,"2011-05-04",13,25.1
14347,"2011-05-05",13.2,27.1
14348,"2011-05-06",14.2,25
14349,"2011-05-07",12.1,22.1
14350,"2011-05-08",10.5,26.5
14351,"2011-05-09",10.8,30.8
14352,"2011-05-10",13.2,30.5
14353,"2011-05-11",14.7,26.7
14354,"2011-05-12",15.5,30.7
14355,"2011-05-13",17.5,31.2
14356,"2011-05-14",14,33
14357,"2011-05-15",18.5,31.5
14358,"2011-05-16",19,27
14359,"2011-05-17",16.4,29.1
14360,"2011-05-18",15,26.8
14361,"2011-05-19",16,25.2
14362,"2011-05-20",14.2,25.5
14363,"2011-05-21",14,29.4
14364,"2011-05-22",14.6,31.5
14365,"2011-05-23",15.9,30.5
14366,"2011-05-24",13.9,33.2
14367,"2011-05-25",17.7,33.6
14368,"2011-05-26",18,27.2
14369,"2011-05-27",19.9,32.2
14370,"2011-05-28",18.1,32
14371,"2011-05-29",16.5,27.5
14372,"2011-05-30",16,24.9
14373,"2011-05-31",16.2,29
14374,"2011-06-01",15.6,31.5
14375,"2011-06-02",17,29.7
14376,"2011-06-03",17.5,29.1
14377,"2011-06-04",14.9,29.4
14378,"2011-06-05",15.8,31
14379,"2011-06-06",15.4,25.2
14380,"2011-06-07",16.4,22.3
14381,"2011-06-08",12,24
14382,"2011-06-09",13,25.5
14383,"2011-06-10",13,27.6
14384,"2011-06-11",14,30.9
14385,"2011-06-12",15.8,33.4
14386,"2011-06-13",16.4,33
14387,"2011-06-14",15.5,33.7
14388,"2011-06-15",16.6,35.4
14389,"2011-06-16",17.4,35.6
14390,"2011-06-17",15.2,33.9
14391,"2011-06-18",16.8,32.5
14392,"2011-06-19",16,35.5
14393,"2011-06-20",18,35.7
14394,"2011-06-21",18.8,37.3
14395,"2011-06-22",19,38
14396,"2011-06-23",18.5,35.9
14397,"2011-06-24",15.6,37.4
14398,"2011-06-25",19.5,37.8
14399,"2011-06-26",20.5,38.4
14400,"2011-06-27",19.5,38.4
14401,"2011-06-28",19,37.2
14402,"2011-06-29",20.4,38.5
14403,"2011-06-30",19.2,38.4
14404,"2011-07-01",21.5,37.7
14405,"2011-07-02",22.5,39.8
14406,"2011-07-03",18.4,27.1
14407,"2011-07-04",14.3,31
14408,"2011-07-05",17.5,37.2
14409,"2011-07-06",19.6,37
14410,"2011-07-07",17.8,32
14411,"2011-07-08",15.3,33.8
14412,"2011-07-09",17.5,36.5
14413,"2011-07-10",17.7,36.5
14414,"2011-07-11",19,35.8
14415,"2011-07-12",21,33.5
14416,"2011-07-13",18.5,33.4
14417,"2011-07-14",17.7,35.5
14418,"2011-07-15",19,37
14419,"2011-07-16",21.4,37.1
14420,"2011-07-17",21.4,32.5
14421,"2011-07-18",18,29.5
14422,"2011-07-19",18.5,32.2
14423,"2011-07-20",17,36.8
14424,"2011-07-21",20,37.4
14425,"2011-07-22",20,33
14426,"2011-07-23",18.6,30.7
14427,"2011-07-24",17.2,32.5
14428,"2011-07-25",18,35
14429,"2011-07-26",20.3,39.3
14430,"2011-07-27",20.6,39.3
14431,"2011-07-28",19.6,37
14432,"2011-07-29",20.6,36.4
14433,"2011-07-30",19.6,33.8
14434,"2011-07-31",19.3,34.5
14435,"2011-08-01",19.5,35.9
14436,"2011-08-02",18.6,30.2
14437,"2011-08-03",18,35.5
14438,"2011-08-04",18,36.6
14439,"2011-08-05",20.6,36.2
14440,"2011-08-06",21.3,35.5
14441,"2011-08-07",21,37.5
14442,"2011-08-08",20.4,41
14443,"2011-08-09",22.2,40.2
14444,"2011-08-10",24,38.6
14445,"2011-08-11",21.1,38.6
14446,"2011-08-12",21.1,33.4
14447,"2011-08-13",20.2,36
14448,"2011-08-14",21.5,38.9
14449,"2011-08-15",20,38.5
14450,"2011-08-16",20,38.5
14451,"2011-08-17",21.8,36.1
14452,"2011-08-18",22,34.6
14453,"2011-08-19",22.9,42.5
14454,"2011-08-20",28.5,40
14455,"2011-08-21",21.3,31
14456,"2011-08-22",20.2,31.2
14457,"2011-08-23",19.4,33.1
14458,"2011-08-24",17.4,33
14459,"2011-08-25",18.1,34
14460,"2011-08-26",19.4,32
14461,"2011-08-27",15,35.6
14462,"2011-08-28",21,35.5
14463,"2011-08-29",21.9,34.1
14464,"2011-08-30",19.6,31.6
14465,"2011-08-31",19.1,27.2
14466,"2011-09-01",18.4,26
14467,"2011-09-02",16.7,24.5
14468,"2011-09-03",15.2,27.5
14469,"2011-09-04",16,29.2
14470,"2011-09-05",17.2,32.2
14471,"2011-09-06",15.8,36.2
14472,"2011-09-07",19.2,37.4
14473,"2011-09-08",19,38.5
14474,"2011-09-09",17.5,38.5
14475,"2011-09-10",15.9,31.7
14476,"2011-09-11",17.9,32.5
14477,"2011-09-12",18.2,37.2
14478,"2011-09-13",18.8,36.8
14479,"2011-09-14",18.7,36.1
14480,"2011-09-15",19,34
14481,"2011-09-16",18.5,32.2
14482,"2011-09-17",20.7,32.1
14483,"2011-09-18",17.8,29.5
14484,"2011-09-19",16.6,32.4
14485,"2011-09-20",17.7,34.4
14486,"2011-09-21",14.4,30.6
14487,"2011-09-22",17.8,30
14488,"2011-09-23",17.6,25.9
14489,"2011-09-24",16.5,28.5
14490,"2011-09-25",14.7,31.9
14491,"2011-09-26",16.4,32.6
14492,"2011-09-27",19.1,32.2
14493,"2011-09-28",16.5,32
14494,"2011-09-29",18.3,32.5
14495,"2011-09-30",19.8,31.3
14496,"2011-10-01",22.1,31.4
14497,"2011-10-02",18.4,32.8
14498,"2011-10-03",18.3,32.2
14499,"2011-10-04",17.5,33.4
14500,"2011-10-05",17.5,32.5
14501,"2011-10-06",15,33
14502,"2011-10-07",16.1,33.1
14503,"2011-10-08",16.9,29
14504,"2011-10-09",14.1,29.3
14505,"2011-10-10",14.1,33.1
14506,"2011-10-11",15,34.1
14507,"2011-10-12",13.1,35.3
14508,"2011-10-13",14.8,35.6
14509,"2011-10-14",14.8,34.5
14510,"2011-10-15",13.1,31.3
14511,"2011-10-16",15.8,31.8
14512,"2011-10-17",15.7,28.8
14513,"2011-10-18",13.5,28.1
14514,"2011-10-19",13.9,27.9
14515,"2011-10-20",13.6,29.9
14516,"2011-10-21",15.3,28.9
14517,"2011-10-22",12.7,26.2
14518,"2011-10-23",12.9,24.8
14519,"2011-10-24",14.4,23.2
14520,"2011-10-25",12.2,20.4
14521,"2011-10-26",13,22.3
14522,"2011-10-27",15.4,20.6
14523,"2011-10-28",11.1,21.4
14524,"2011-10-29",12.1,23.6
14525,"2011-10-30",13.6,25.7
14526,"2011-10-31",14.2,26
14527,"2011-11-01",13.5,23.8
14528,"2011-11-02",16.2,22.4
14529,"2011-11-03",14.7,20.3
14530,"2011-11-04",11,16.2
14531,"2011-11-05",9.5,18.5
14532,"2011-11-06",8.1,17.8
14533,"2011-11-07",7.4,18.9
14534,"2011-11-08",8,18.3
14535,"2011-11-09",11.3,20.8
14536,"2011-11-10",11.1,24
14537,"2011-11-11",10.1,25.4
14538,"2011-11-12",13.4,26.7
14539,"2011-11-13",14.6,25.6
14540,"2011-11-14",13.1,21.6
14541,"2011-11-15",11.4,18.6
14542,"2011-11-16",9.3,17.8
14543,"2011-11-17",8.6,19.1
14544,"2011-11-18",9.7,21.3
14545,"2011-11-19",11.7,15.2
14546,"2011-11-20",11.7,14
14547,"2011-11-21",11.6,17.6
14548,"2011-11-22",8.9,16.3
14549,"2011-11-23",6,16.7
14550,"2011-11-24",10.3,20.8
14551,"2011-11-25",9.8,19.6
14552,"2011-11-26",8,19.4
14553,"2011-11-27",5.5,17.6
14554,"2011-11-28",5.2,17.1
14555,"2011-11-29",4.3,18.9
14556,"2011-11-30",5.2,19.3
14557,"2011-12-01",5.6,20.8
14558,"2011-12-02",5.6,15.9
14559,"2011-12-03",4.1,16
14560,"2011-12-04",4.5,18.3
14561,"2011-12-05",4.1,17
14562,"2011-12-06",5.8,16.9
14563,"2011-12-07",6.5,18.1
14564,"2011-12-08",4.7,17.4
14565,"2011-12-09",7,15.4
14566,"2011-12-10",7.9,12.2
14567,"2011-12-11",9.7,15.5
14568,"2011-12-12",6.9,15.1
14569,"2011-12-13",7.3,17.2
14570,"2011-12-14",11.6,18.1
14571,"2011-12-15",6.5,16
14572,"2011-12-16",4.7,15.8
14573,"2011-12-17",3.7,15.7
